"","","Cluster","C1","C2","C3","C4","T1","T2","T3","T4"
"ENSRNOG00000007495","Smpx","B","1.85387041661498","-0.877018874070806","0.442889065544748","-0.877018874070806","-0.157339710222383","-0.120847476524307","-0.165347936141977","-0.0991866111294493"
"ENSRNOG00000010607","Rnf208","B","0.0904980747626749","-0.0383696654481813","-1.10831154481161","-1.49946109137857","0.835285984249838","0.776748029080343","0.463558942181397","0.480051271364109"
"ENSRNOG00000001499","Mia","B","-1.1605251407104","1.31335402277152","-1.1605251407104","0.500992491081667","0.0371085001514881","-0.404353743163903","0.382029807745796","0.491919202834241"
"ENSRNOG00000013301","Bean1","B","0.573919811092418","-0.951923099203024","-0.951923099203024","-0.951923099203024","0.890960443489973","-0.195751701656525","0.590631849253175","0.996008895430032"
"ENSRNOG00000001484","Castor2","B","0.192468357682396","-0.884830526774969","-0.90060525663086","-1.23656198844678","0.762151221620213","0.514164542413787","0.815208888218506","0.738004761917703"
"ENSRNOG00000000986","Camsap3","B","0.156616633338686","-1.36922627695676","-1.36922627695676","0.292291354835314","0.473657265736241","0.539974508321151","0.697207074005818","0.578705717676301"
"ENSRNOG00000025584","Agap2","B","0.464677272646355","-0.564476744461165","-1.0408815443351","-1.37683827615101","0.693858960383666","0.706025193556229","0.362932846086388","0.754702292274638"
"ENSRNOG00000007034","Hipk2","B","0.517784901539438","-0.296586855568842","-1.06698848027164","-1.51023946598344","0.636725334554691","0.686916193119385","0.479773941243967","0.552614431366441"
"ENSRNOG00000020518","Fam189b","B","0.109641395684883","-0.507027418754443","-1.66099864262081","-0.567588009544255","0.819870679883179","0.763474519262952","0.660477207223459","0.382150268865032"
"ENSRNOG00000017893","Baiap3","B","-0.175238200596723","-0.368544025189257","-0.38117317127661","-1.70108111089216","0.925247304685215","0.451106239801245","0.365352240070409","0.884330723397884"
"ENSRNOG00000060735","AABR07053136.1","B","-0.284128068763791","-0.477433893356326","-1.80997097905923","0.603347593632872","0.477174614017888","0.0992298062186727","0.799216271539544","0.592564655770374"
"ENSRNOG00000054008","Scamp5","B","-0.169142489032755","-0.732695230645536","-1.08661854655507","-1.04425757550675","0.842120701851647","0.820137132860965","0.778767108930196","0.591688898097306"
"ENSRNOG00000015503","Otud7a","B","0.268574018923346","-0.640074321149697","-1.33341547499802","-0.991805782821507","0.580657407361128","0.758920748039059","0.459776573200307","0.897366831445386"
"ENSRNOG00000030597","Ankrd52","B","0.195099671943162","-0.898566968375616","-1.26437765837941","-0.815996816854647","0.842015925636673","0.716578269199016","0.822410727061381","0.402836849769439"
"ENSRNOG00000019447","Ecel1","B","0.204192458501206","0.0108866339086715","-1.32165045179424","-1.32165045179424","0.760397674343091","0.830536898899173","0.506493346185923","0.330793891750407"
"ENSRNOG00000053699","AC096809.1","B","0.637433361865847","-1.29588380416249","0.0240241354530664","-1.29588380416249","0.546999738530509","-0.0461321494424958","0.532259993817671","0.897182528100378"
"ENSRNOG00000059679","LOC103692165","B","0.369234781466316","-0.586654194960626","-0.586654194960626","-0.586654194960626","-0.586654194960626","1.32254659031728","1.24148960301953","-0.586654194960626"
"ENSRNOG00000056946","Scaf1","B","0.192527617196948","-0.529115179574919","-0.977704009855926","-1.40391299312023","0.816288487443638","0.775125830218324","0.547958811895516","0.578831435796655"
"ENSRNOG00000010488","Zmiz1","B","0.294034693844419","-0.809591945643565","-1.20742423798208","-0.963473384427031","0.879542320120147","0.70315646353929","0.814860203198604","0.288895887350215"
"ENSRNOG00000018839","Ntrk2","B","-0.177386115979751","-0.78030527548734","-0.800211856807077","-1.23955808991977","0.963770340470584","0.765499729170616","0.620119901502028","0.648071367050711"
"ENSRNOG00000049351","Nat8l","B","-0.10850877636106","-0.601282295735812","-1.02379346228787","-1.19572493419505","0.982701016987517","0.828958551696746","0.506819473691939","0.610830426203588"
"ENSRNOG00000010217","Prrc2b","B","0.142134259018758","-0.809830943044052","-1.20766323538257","-0.963712381827518","0.857123285909934","0.78029040946618","0.646307053479059","0.555351552380208"
"ENSRNOG00000025612","Sez6l","B","-0.333069290938746","-0.752113135891476","-0.770131866175169","-1.16128141274213","1.06533733196333","0.863032101683156","0.662320767109005","0.425905504992033"
"ENSRNOG00000013927","Jag2","B","-0.169477897218738","-0.362783721811272","-0.375412867898625","-1.69532080751418","0.9310076080632","0.664766573198123","0.754609926062616","0.252611187118876"
"ENSRNOG00000046005","Scd2","B","0.0945112229559069","-0.586452724002354","-0.850890495238744","-1.43705845850803","0.812060770820112","0.70688706788061","0.536538676022179","0.724403940070321"
"ENSRNOG00000029394","Dusp8","B","0.0986474023775474","-0.518021412061778","-0.994426211935709","-1.33038294375163","0.668330266315364","1.02228091395757","0.409388178485775","0.644183806612854"
"ENSRNOG00000048478","Kcne4","B","0.0176420409912996","-0.938246935435643","-0.938246935435643","-0.938246935435643","0.259386705426248","0.678584650041602","0.604308013020556","1.25481939682722"
"ENSRNOG00000047656","Gaa","B","-0.0789407154171622","-0.976082888183939","-0.85365062375705","-1.04510261954953","0.956329683924573","0.770977917504764","0.796328903120348","0.430140342357994"
"ENSRNOG00000016877","Shisa7","B","0.197629822792092","0.00432399819955798","-1.32821308750335","-1.32821308750335","0.753835038633977","0.580987697774556","0.499930710476809","0.619718907129706"
"ENSRNOG00000006952","Prex1","B","0.317449098280776","-0.634516103782033","-1.26675415134742","-1.08012356544704","0.67970757883355","0.824244417115654","0.659860859693913","0.500131866652604"
"ENSRNOG00000016826","Pla2g2d","B","0.0841887602512057","-0.871700216175737","1.12577414743225","-0.871700216175737","0.325933424686154","-0.115528818629238","1.19473313478684","-0.871700216175737"
"ENSRNOG00000007031","Trim9","B","-0.00426144390676741","-0.288013914126609","-1.02322105199279","-1.41437059855975","0.812248146145703","0.861838521899163","0.592280712035464","0.463499628505592"
"ENSRNOG00000037505","Ulk1","B","0.199061891496252","-0.878236992961113","-0.894011722817005","-1.22996845463292","0.692979559170015","0.776751198461244","0.674220361649561","0.65920415963397"
"ENSRNOG00000037366","AABR07003056.1","B","-0.344944446331419","0.0317036629445462","1.5036346965007","-1.30083342275836","-0.103199781896471","0.851353927935048","-0.114713476577041","-0.523001159817004"
"ENSRNOG00000004482","Ccdc88c","B","0.145996124434533","-0.409715853341634","-0.775526543345426","-1.57068507109232","0.814251541601419","0.842221872670858","0.549576249800411","0.40388167927216"
"ENSRNOG00000005148","Scrt2","B","-0.0967317483678438","-0.290037572960378","-0.302666719047731","-1.62257465866329","1.14748091145266","0.919192161823899","-0.080019710207087","0.32535733596977"
"ENSRNOG00000019365","Ablim3","B","0.655099721888584","0.157672251056261","-0.535668902792064","-1.85557684240762","0.770751573169761","0.504510538304684","0.210856508554955","0.0923551522254376"
"ENSRNOG00000004812","Sema6d","B","-0.0305062284962121","-0.467506064147059","-0.946936884797623","-1.38093149408573","0.896003402993266","0.73702837627785","0.568415713569007","0.624433178686497"
"ENSRNOG00000005900","Slc2a6","B","0.067528041395706","0.14745996883125","-0.545881185017075","-1.86578912463263","0.760539290944751","0.494298256079674","0.405098242201346","0.536746510196978"
"ENSRNOG00000000940","Flt1","B","-0.73090355016853","-0.650971622732986","-0.666746352588877","-1.0027030844048","1.13655654592267","0.651494977356656","0.901485731877688","0.36178735473817"
"ENSRNOG00000014753","Tcf7l1","B","0.482487871883219","-0.435663251806994","-0.448292397894347","-1.7682003375099","0.858128078067478","0.383987013183508","0.502687029324074","0.424865994752964"
"ENSRNOG00000055401","Kcnc1","B","-0.311793529780203","-0.826676862858845","-0.845223249503863","-1.02465729341949","1.12950201131842","0.834870297448346","0.5326059727942","0.511372654001433"
"ENSRNOG00000028992","Acan","B","-0.236438304939899","0.140209804336066","-1.19232728136684","-1.19232728136684","0.889720844770485","0.424504304110403","1.07856008546713","0.0880978289894945"
"ENSRNOG00000055204","AABR07034833.1","B","0.976129232190783","-0.549713678104659","-0.549713678104659","-0.549713678104659","0.169965485743764","1.60247367258875","-0.549713678104659","-0.549713678104659"
"ENSRNOG00000006527","Slc6a1","B","-0.121704486700245","-0.614478006074997","-0.821992957233095","-1.34061817379989","0.969505306648332","0.637751390518237","0.624305061991899","0.667231864649759"
"ENSRNOG00000014302","Dlgap3","B","0.268324786826402","-0.499326744187166","-1.65329796805353","-0.559887334976979","0.687024934189975","0.771175193830228","0.242487840298002","0.743499292073069"
"ENSRNOG00000010650","Plekhh1","B","0.328622820218598","-0.489611600174112","-0.899409622504569","-1.48313305098371","0.737068429580166","0.784102199185743","0.443893274257372","0.578467550420505"
"ENSRNOG00000061091","AABR07045071.1","B","1.71282515202506","0.794674028334851","-0.537863057368056","-0.537863057368056","0.181816106480367","-0.537863057368056","-0.537863057368056","-0.537863057368056"
"ENSRNOG00000053147","AC141521.1","B","0.625030673981952","0.704962601417496","-1.30828649204638","-1.30828649204638","0.247749138036316","0.308545093430861","0.75814685891619","-0.0278613816900473"
"ENSRNOG00000032443","Lmod3","B","1.71382618026501","0.795675056574801","-0.536862029128107","-0.536862029128107","-0.536862029128107","-0.536862029128107","0.174808908800723","-0.536862029128107"
"ENSRNOG00000061499","Kmt2d","B","0.290514657753916","-0.522601400483249","-1.16896267256865","-1.21232025941551","0.813858276593686","0.765377535421583","0.659267204379585","0.374866658318647"
"ENSRNOG00000053288","Ank3","B","0.00387685808908422","-0.569954022150051","-1.23390508817173","-1.0363505389909","0.916072854730322","0.746766545705469","0.652645776835096","0.520847613952705"
"ENSRNOG00000017489","Gse1","B","0.092032506450872","-0.816615833622171","-0.832390563478062","-1.16834729529398","0.97091233503349","0.986841880117446","0.571423826943422","0.196143143848985"
"ENSRNOG00000060350","Iqsec1","B","0.172134713214921","-0.312742355957571","-1.00161346839595","-1.45018093284254","0.770727758761105","0.831300743638471","0.494391990390892","0.495981551190667"
"ENSRNOG00000057125","Ddr1","B","0.0811584671026715","-0.503662992576811","-0.834309644910941","-1.46196680850134","0.736278232312167","0.851232581909142","0.625124108428408","0.506146056236702"
"ENSRNOG00000003195","Caskin1","B","0.0322693540799839","-0.482613978998659","-1.12897525108406","-1.17233283793092","0.977418332932018","0.851980676494361","0.3840144474425","0.538239257064783"
"ENSRNOG00000022256","Cxcl10","B","0.121038775571166","0.20097070300671","0.644397769081795","-1.81227839045717","0.81405002512021","0.547808990255133","0.0158654075229894","-0.531853280100834"
"ENSRNOG00000050877","LOC100912538","B","0.935191416552862","1.4225975997213","-0.59065149374258","-0.59065149374258","-0.59065149374258","-0.59065149374258","0.59546845243874","-0.59065149374258"
"ENSRNOG00000014744","Pacs2","B","0.491729706923152","-0.286152907004758","-0.846931972900219","-1.62328355815506","0.599771361332165","0.703983405335853","0.437173048387544","0.52371091608132"
"ENSRNOG00000001469","Eln","B","0.203375086575951","-0.940666514645143","-0.610077558867998","-1.00122710543496","1.40135053463765","0.329835423372251","0.772738683775283","-0.155328549413036"
"ENSRNOG00000056118","Cic","B","0.308099002795221","-0.661188458399455","-1.19453280762945","-1.09394392582479","0.849650947214938","0.728543269492593","0.621285950754799","0.442086021596137"
"ENSRNOG00000019613","Syt9","B","0.292746717743692","0.0553076018144507","0.0395328719585593","-1.95794149164943","0.124106634487898","0.402145889062874","0.108491859313145","0.935609917268809"
"ENSRNOG00000037340","Epha10","B","0.244237395590196","0.0509315709976614","-1.28160551470525","-1.28160551470525","1.00554007837188","0.335226070771998","0.260949433750953","0.66632647992781"
"ENSRNOG00000019482","Gnao1","B","0.216832382000511","-0.677571290748413","-0.877347432679802","-1.32936557055977","0.849060380622802","0.844904132949895","0.594645828464127","0.378841569950642"
"ENSRNOG00000033496","Igdcc4","B","0.148606688765798","-0.407105289010369","-0.772915979014162","-1.56807450676106","0.699246859275374","0.784589350948144","0.552186814131676","0.563466061664596"
"ENSRNOG00000017052","Pianp","B","0.2424811826589","-0.525170348354669","-1.0015751482286","-1.33753188004452","0.929789485991912","0.588800148416538","0.642334277623233","0.460872281937202"
"ENSRNOG00000058727","LOC100910284","B","-0.147139535482758","-0.340445360075292","-1.6729824457782","-0.0114648139861298","0.614163147298922","-0.0561508603009551","0.393450905184374","1.22056896314004"
"ENSRNOG00000056962","Nat8b","B","-1.26263662748356","-1.26263662748356","0.0572713121319985","1.15068194520855","0.293399002599143","0.354194957993689","0.279918320972643","0.389807716061088"
"ENSRNOG00000020059","Pcdhb14","B","0.0129750334154997","-0.942913943011443","-0.942913943011443","-0.942913943011443","0.254719697850448","0.966286842266463","0.885229854968716","0.709530400533201"
"ENSRNOG00000056183","AABR07030781.1","B","-0.392239955456708","-0.392239955456708","-0.392239955456708","-0.392239955456708","-0.392239955456708","1.9678474252556","-0.392239955456708","0.38559230748465"
"ENSRNOG00000017219","Vac14","B","0.267380872936945","-0.413165458109737","-0.77897614811353","-1.57413467586042","0.693186690176005","0.778529181848776","0.546126645032307","0.48105289208966"
"ENSRNOG00000017163","Pfkp","B","-0.207681884363226","-0.722114513988591","-0.595545147712508","-1.35208493127371","0.980229104818214","0.729256692400675","0.669497288716685","0.498443391402462"
"ENSRNOG00000009227","Aplnr","B","-0.118525963565042","-1.02036949078982","-0.758365295353227","-0.937799339268853","0.905209307987934","0.957841412111555","0.814360218783768","0.157649150093687"
"ENSRNOG00000050994","Cttn","B","-0.265173616658059","0.790197849845751","0.770385621329023","-0.942403021887197","-0.58566602446336","0.232128065673823","-1.08483422774533","1.08536535390535"
"ENSRNOG00000013847","Nova2","B","0.118048324674422","-0.599591872547485","-1.29293302639581","-0.951323334219295","0.891658949700173","0.799403196641271","0.500259021802519","0.534478740344204"
"ENSRNOG00000026243","Ap2a1","B","-0.155097415692659","-0.601540293810247","-0.620938772210944","-1.41321238529126","0.899801989172888","0.884466695320858","0.664021077163732","0.342499105347637"
"ENSRNOG00000018231","Nacc2","B","0.26553251700831","-0.630112327915455","-0.980278195707077","-1.3009951443585","0.765620900205351","0.773227328897105","0.540436378311379","0.566568543558885"
"ENSRNOG00000019587","Ptprn","B","-0.180487930355757","-0.754318810594892","-1.06076413413431","-0.914634278423829","0.893494604991942","0.911052669296946","0.788437090409818","0.317220788810081"
"ENSRNOG00000010048","Dctn1","B","-0.0781943040674848","-0.625745003175865","-0.898748379005758","-1.25571542046098","0.904833010522424","0.799736279921083","0.622867765667322","0.530966050599263"
"ENSRNOG00000020618","","B","0.476057432293573","0.282751607701039","-1.04978547800187","0.611732153790201","-0.330106314153445","-0.29361408045537","-1.04978547800187","1.35275015682774"
"ENSRNOG00000020416","Zfr2","B","0.204161298102114","-0.396618782223313","-0.409247928310667","-1.72915586792622","0.897172547651159","0.423031482767188","0.337277483036353","0.673379766903387"
"ENSRNOG00000009341","Hivep3","B","0.303764761056635","-1.09458744392624","-1.1072165900136","-0.765606897837082","0.704100970222322","0.785138040114092","0.575523619077989","0.598883541305884"
"ENSRNOG00000017037","Otud3","B","0.117975181168674","0.197907108604218","-0.495434045244107","-1.81534198485966","0.266706141277666","0.544745395852642","0.251091366102912","0.932350837097656"
"ENSRNOG00000025042","Pde3a","B","0.233328428982587","0.0400226043900529","-1.29251448131285","-1.29251448131285","0.789533644824472","0.616686303965051","0.250040467143344","0.655417513320201"
"ENSRNOG00000011156","Clstn3","B","-0.420773991193361","-0.797252223929649","-1.01803068084867","-0.774079827293618","1.06893587725356","0.810791171093162","0.615960092994094","0.514449581924485"
"ENSRNOG00000047205","AABR07029217.1","B","-0.430352248372857","-0.430352248372857","-0.430352248372857","-0.430352248372857","-0.430352248372857","0.819399406347135","-0.430352248372857","1.76271408389001"
"ENSRNOG00000018644","Slc6a7","B","0.284445439976061","0.0911396153835264","-1.24139747031938","-1.24139747031938","0.840650655817946","0.910789880374028","-0.0552775241380612","0.411046873225262"
"ENSRNOG00000049116","LOC100912534","B","0.0469121289314516","-0.908976847495491","0.410931092120064","-0.908976847495491","-0.908976847495491","0.707854737981754","0.277143098685829","1.28408948476738"
"ENSRNOG00000048676","Pip5kl1","B","-0.26462166070319","0.112026448572775","-1.22051063713013","-1.22051063713013","0.622372905562865","0.931676713563277","0.607633160850027","0.431933706414511"
"ENSRNOG00000019253","Bcar1","B","0.213992524644394","-0.162485708091894","-1.24548480567818","-1.28884239252503","0.779714022766938","0.64068301815315","0.582745071270063","0.47967826946056"
"ENSRNOG00000055226","Dab2ip","B","0.22309386941208","-0.854205015045285","-0.869979744901176","-1.20593647671709","0.792776733349896","0.720395551743962","0.698252339565389","0.495602742592229"
"ENSRNOG00000062112","AABR07026112.2","B","0.546249170710004","-0.979593739585438","-0.979593739585438","0.681923892206631","0.218039901276452","0.929607045692468","0.56296120887076","-0.979593739585438"
"ENSRNOG00000043113","Fam43b","B","0.353782553068347","-1.89690565632477","0.559770503214192","-0.235388024532703","0.185142469812554","0.806199337168904","-0.0687618583446139","0.296160675938093"
"ENSRNOG00000011751","Ncdn","B","-0.131052788380795","-0.758756853429772","-1.04625974324579","-0.958070574740305","0.965776277400296","0.871888257676599","0.508175069203651","0.548300355516116"
"ENSRNOG00000009329","Nr1d1","B","0.39276413482047","-0.50747617238851","-1.15383744447392","-1.19719503132077","0.871361383971199","0.732330379357411","0.472060863620734","0.389991886413386"
"ENSRNOG00000001793","Heg1","B","0.0812724973274976","-0.543513753491463","-1.09902695190773","-1.14680212123422","0.774856961599925","0.757565861328474","0.853512716879214","0.322134789498302"
"ENSRNOG00000019322","Notch1","B","0.0250224108332566","-0.742629120180312","-1.21903392005424","-0.803189710970125","0.885342963963552","0.857916291893017","0.753157574403297","0.243413510111559"
"ENSRNOG00000024482","Tnrc18","B","0.294198625989914","-0.614449714083129","-1.30779086793145","-0.966181175754938","0.606282014427697","0.784545355105627","0.683774863437723","0.51962089880856"
"ENSRNOG00000021063","Grin2d","B","0.234565779178144","0.0412599545856096","-1.2912771311173","-1.2912771311173","0.790770995020029","0.617923654160608","0.536866666862861","0.361167212427345"
"ENSRNOG00000046343","Cryga","B","-0.0473725548306394","-0.240678379423174","-1.57321546512608","1.33184153593765","0.508832661011246","-0.323463810406089","-0.0306605166698826","0.374716529506975"
"ENSRNOG00000022694","Plekhg5","B","0.19501489517836","-0.405765185147068","-0.418394331234421","-1.73830227084998","0.548843322227146","0.621785109862327","0.532585095984","0.664233363979632"
"ENSRNOG00000052405","Cdh4","B","0.236253801246803","-1.28958910904864","0.0303188305669149","-1.28958910904864","0.553294433644357","0.619611676229267","0.776844241913934","0.362855234496004"
"ENSRNOG00000021269","Chgb","B","-0.489717186616888","-0.901733990983109","-0.591437031143943","-1.03468801685574","0.946499234513182","0.690146447836125","0.755630023484253","0.625300519766125"
"ENSRNOG00000014658","Zfp423","B","0.197997607885497","-0.221046237067233","-1.046058723002","-1.38201545481792","0.885305911218509","0.624704198276246","0.26794058437474","0.673172113132164"
"ENSRNOG00000020480","Fads1","B","-0.132723366794004","-0.529940409563944","-0.778168322274949","-1.341427884422","0.88578029513507","0.814775942336949","0.70534605460172","0.376357690981153"
"ENSRNOG00000042855","Ahdc1","B","0.115382891688383","-0.501285922750943","-0.977690722624874","-1.31364745444079","0.757049782093888","0.769216015266451","0.666218703226959","0.484756707540928"
"ENSRNOG00000028526","Mansc1","B","0.242752387282575","-0.358027693042853","-0.370656839130206","-1.69056477874576","1.07949079137018","0.218636006532146","0.375868572216813","0.502501553517105"
"ENSRNOG00000053240","Soga1","B","0.0670982879171924","-0.351945557035538","-0.717756247039331","-1.51291477478623","0.814412450927274","0.839749082922975","0.672732312570556","0.188624444523098"
"ENSRNOG00000033568","Mapk8ip3","B","-0.131780878732565","-0.585041076282892","-0.778574528426467","-1.31697296355948","0.930791966290508","0.782996062148555","0.584293235105012","0.514288183457331"
"ENSRNOG00000010911","Tmem108","B","-0.244720830921171","-0.482159946850412","-1.17550110069874","-0.833891408522221","1.08905660528072","1.00730807100554","0.387624829063259","0.252283781643026"
"ENSRNOG00000049484","Atp9a","B","0.0341073644648482","-0.611956129024719","-0.536865359039226","-1.52538155896339","0.830802137171017","0.668078552526319","0.576839045954034","0.564375946911115"
"ENSRNOG00000014963","Adgrg1","B","-0.131223123805182","-0.851613419525901","-0.870159806170919","-1.04959385008654","0.894001022953178","0.772893345230834","0.702565707966077","0.533130123438458"
"ENSRNOG00000026679","Scn4b","B","-0.0964549373447072","-0.761920207689001","-0.780835875971831","-1.19467567511433","1.01440192139093","0.700965076266077","0.55748388293829","0.56103581552457"
"ENSRNOG00000030019","Atp1a1","B","-0.26381645626972","-0.709402414988966","-0.729995497259198","-1.14537920041248","1.04476239731624","0.828894187090734","0.711336138909967","0.263600845613427"
"ENSRNOG00000005287","Syne3","B","0.425391042700823","-0.49276008098939","0.17217719691569","-1.8252971666923","0.25675095944503","0.716469653794887","0.624633566884498","0.122634827940759"
"ENSRNOG00000014551","Ccnj","B","-0.699254111007975","1.3139949824559","-0.699254111007975","-0.699254111007975","-0.699254111007975","0.917577474469269","0.486865835173345","0.0785781519333819"
"ENSRNOG00000014928","Apba1","B","0.170176426203965","-0.329428176434908","-1.11934713007805","-1.29878117399368","0.738841709521042","0.666482120233189","0.524517336626459","0.647538887921979"
"ENSRNOG00000009271","Smarca4","B","0.029995256318518","-0.56037558082047","-1.19261362838586","-1.00598304248547","0.915676040348668","0.753854236003431","0.675782900683776","0.383663818337413"
"ENSRNOG00000054549","Lss","B","-0.00581617596602424","-0.599718729277707","-0.46522716916455","-1.53922576784981","0.916114313295694","0.568374067231546","0.643945543529434","0.481553918201426"
"ENSRNOG00000019014","Ndst1","B","0.216824437993944","-0.229618440123644","-0.861856487689035","-1.53302895997628","0.801718115652126","0.664003054742464","0.597117012311366","0.344841267089061"
"ENSRNOG00000046834","C3","B","-0.267094483044088","-0.730696964752191","-0.273529958828054","-1.36531522081371","0.896666558279365","0.790674403847926","0.876763080996072","0.0725325843146818"
"ENSRNOG00000010555","LOC108348161","B","0.053794417705455","-0.461088915373188","-1.10745018745859","-1.15080777430545","1.03788906618589","0.568126234912388","0.623158014904787","0.436379143428709"
"ENSRNOG00000060988","Kcnc4","B","0.0855753643533372","-0.823072975719706","-0.838847705575597","-1.17480443739152","0.895892799143165","0.57592209346905","0.564966684845887","0.714368176875378"
"ENSRNOG00000050282","Srcap","B","0.261862410913948","-0.798272128124013","-1.09684144048932","-0.996252558684657","0.81160613081758","0.709041027662468","0.718977317894927","0.389879240009065"
"ENSRNOG00000006776","Smyd1","B","1.61830372733175","0.700152603641539","-0.632384482061369","-0.632384482061369","0.0872946817870544","0.12378691548513","-0.632384482061369","-0.632384482061369"
"ENSRNOG00000006178","Dync1h1","B","-0.330653320650701","-0.727870363420641","-0.857468991670377","-0.907808679809758","1.07071667932327","0.87530840488661","0.781187636016237","0.0965886353253635"
"ENSRNOG00000021166","Ecm1","B","0.301637233846842","-0.775661650610523","-0.791436380466414","-1.12739311228233","0.795554901520605","0.311903229156859","1.18075511399113","0.104640664843836"
"ENSRNOG00000007459","Pcnx1","B","0.243895157894568","-0.379601555642517","-0.834785767788411","-1.50595824007566","0.720660504629796","0.649793752836637","0.584186012428699","0.521810135716885"
"ENSRNOG00000058789","7SK","B","1.23402256913617","0.633242488810743","-0.699294596892165","-0.699294596892165","-0.699294596892165","0.91753698858508","0.0123763410366651","-0.699294596892165"
"ENSRNOG00000022753","Mast3","B","0.174570708538984","-0.381141269237183","-0.746951959240975","-1.54211048698787","0.72521087904856","0.747684657238857","0.509660389677414","0.513077080962215"
"ENSRNOG00000046547","Rbm24","B","1.37281195863969","-1.13786460565651","0.182043333959041","-1.13786460565651","0.418171024426186","0.111887049063479","0.048255340524807","0.142560504699823"
"ENSRNOG00000046022","Wdr77","B","-0.948013981456042","0.384523104246866","-0.948013981456042","0.713503650336028","-0.228334817607619","-0.191842583909543","-0.236343043527212","1.45452165337357"
"ENSRNOG00000014182","Tns1","B","0.0238030332842873","-0.656743297762395","-1.02255398776619","-1.06591157461305","0.960266961396153","0.595194428250096","0.852116384298522","0.31382805291257"
"ENSRNOG00000011659","Alpk3","B","1.37147918874701","0.193339710153717","-1.13919737554919","-1.13919737554919","0.0584362653126997","0.110554279170801","0.403357572907008","0.141227734807145"
"ENSRNOG00000049496","Trim62","B","0.158902115078378","-0.441877965247049","-1.77441505094996","-0.112897419157887","0.692266969413762","0.767351769537227","0.292018300012617","0.418651281312909"
"ENSRNOG00000053064","AABR07004130.1","B","-0.11289857867305","0.0682414194143974","-1.03732164860198","-1.3732783804179","0.894042985618527","0.781910794993523","0.451042568775069","0.328260838891421"
"ENSRNOG00000032656","Ptprt","B","0.135375537479234","-0.632275993534335","-0.649478997477289","-1.44463752522418","0.882689700489315","0.638225944483059","0.4595512910583","0.610550042725901"
"ENSRNOG00000010560","Otp","B","0.611909593163742","-0.9139333171317","-0.9139333171317","-0.9139333171317","0.642102312950999","0.995267468146206","0.628621631324498","-0.136101054190343"
"ENSRNOG00000011007","Ube2o","B","-0.257931241204402","-0.63440947394069","-0.653598048352976","-1.26902773000221","0.966744446303768","0.856874178302708","0.588566642511636","0.402781226382165"
"ENSRNOG00000049489","LOC102552166","B","0.149054650323276","0.22898657775882","-0.464354576089505","-1.78426251570506","0.84206589987232","0.575824865007243","0.0438812822750994","0.408803816557806"
"ENSRNOG00000002385","Prg4","B","0.255897847493638","-0.491728545401962","-1.37286485435205","0.183424404661403","1.01911086021243","0.121771762127777","0.96660983279422","-0.682221307535451"
"ENSRNOG00000009863","Prrt3","B","-0.124294854962113","-0.317600679554647","-0.330229825642","-1.65013776525755","0.816544255106164","0.89162905522963","0.416295585705019","0.297794229375502"
"ENSRNOG00000007455","Tmem132e","B","0.281068183326682","0.0877623587341478","-1.24477472696876","-1.24477472696876","0.837273399168567","0.664426058309146","0.583369071011399","0.0356503833875763"
"ENSRNOG00000058561","Srrm2","B","0.276835136986302","-0.617708410144558","-1.05992095397795","-1.15242477539497","0.886456217844284","0.637419139825819","0.649223512488866","0.380120132372205"
"ENSRNOG00000024349","Cbarp","B","0.168930782846913","-0.454565930690172","-1.18977306855636","-1.08918418675169","0.948438696763025","0.6952865053356","0.382097418436654","0.538769782616025"
"ENSRNOG00000000417","Numa1","B","0.209745146166766","-0.603370912070399","-0.901940224435705","-1.29308977100266","0.816635150957222","0.684608023834433","0.669930262557304","0.417482323993043"
"ENSRNOG00000048371","AABR07059232.1","B","0.261730744363389","0.749136927531826","-1.26411216593205","-1.26411216593205","0.291923464150646","0.645088619345853","0.564031632048106","0.0163129444242833"
"ENSRNOG00000013178","Cmip","B","0.183595787241859","-0.715521790903872","-0.968843214413576","-1.1482772583292","0.827346055942269","0.747363493051206","0.639890212215516","0.434446715195801"
"ENSRNOG00000024711","Sdk2","B","-0.242227489681987","-0.73965496051431","-0.755429690370201","-1.09138642218612","0.907326787880872","0.915333230908047","0.732934527006852","0.273104016956846"
"ENSRNOG00000061230","L1cam","B","-0.434868111063526","-1.05153692550285","-0.720947969725707","-0.620359087921044","1.11452122841279","0.715971312424052","0.805930442618903","0.191289110757384"
"ENSRNOG00000052386","Nlrx1","B","-0.0727819659443931","-0.266087790536927","-1.59862487623984","0.0628927555522347","1.17143069387611","0.553562474453574","0.467808474722738","-0.318199765883499"
"ENSRNOG00000007606","Rnf43","B","0.446907151571756","-0.471243972118456","0.193693305786624","-1.80378105782136","0.662900962542355","0.348406292872045","0.0243627401587951","0.598754577008244"
"ENSRNOG00000000299","Foxo3","B","0.141445935566392","-0.653987979593863","-1.47900046552863","-0.571417828072894","0.730170397154997","0.597949746418628","0.710809532765724","0.524030661289646"
"ENSRNOG00000009253","Igsf9b","B","0.524454972927315","-0.393696150762898","-0.406325296850251","-1.72623323646581","0.560912356611316","0.633854144246497","0.340200114496768","0.46683309579706"
"ENSRNOG00000016414","Slc22a17","B","0.0205438210585047","-0.738906472346597","-0.847851211499511","-1.17488325777011","0.902730669951453","0.730824809517078","0.472345239782666","0.635196401306523"
